"PADK" "PACD" "PADQ" "PAHO" "PYAK" "PSIT" "PANT" "CYAZ" "KAST" "KOTH" "KACV" "KOAK" "KSFO" "KMRY" "KVBG" "KNTD" "KLAX" "KLGB" "KSAN" "KNZY"
"May_2003" NA 52.4193548387097 29.0322580645161 2.41935483870968 35.4838709677419 13.7096774193548 20.9677419354839 46.218487394958 28.4552845528455 16.260162601626 26.1682242990654 20.4918032786885 15.4471544715447 30.5785123966942 22.0779220779221 34.5794392523364 20.9677419354839 28.2258064516129 40.1639344262295 47.4576271186441
"Jun_2003" NA 47.8991596638655 52.9411764705882 7.5 51.6666666666667 26.6666666666667 28.3333333333333 26.7857142857143 35.2941176470588 24.5762711864407 42.9824561403509 31.0924369747899 29.1666666666667 44.4444444444444 60.2941176470588 55.5555555555556 57.5 51.6666666666667 71.4285714285714 72.0338983050847
"Jul_2003" NA 71.7741935483871 45.1612903225806 8.13008130081301 55.6451612903226 35.4838709677419 37.0967741935484 43.1034482758621 34.6774193548387 26.8292682926829 46.9565217391304 12.1951219512195 7.31707317073171 31.9672131147541 31.0810810810811 40.9090909090909 20.1612903225806 18.5483870967742 42.2764227642276 48.7394957983193
"Aug_2003" NA 64.5161290322581 27.4193548387097 7.25806451612903 42.741935483871 19.3548387096774 37.0967741935484 32.7102803738318 26.6129032258064 16.3934426229508 42.5 24.1935483870968 12.0967741935484 36.5853658536585 41.6666666666667 9.56521739130435 6.45161290322581 4.03225806451613 17.0731707317073 21.4876033057851
"Sep_2003" NA 26.6666666666667 23.3333333333333 1.68067226890756 30.8333333333333 29.1666666666667 41.6666666666667 39.4230769230769 26.6666666666667 24.3478260869565 40.9523809523809 26.0869565217391 21.0084033613445 30.7017543859649 31.5789473684211 51.4285714285714 49.5798319327731 31.6666666666667 45.3781512605042 50
"May_2004" NA 54.0322580645161 44.2622950819672 12.9032258064516 43.0894308943089 32.258064516129 22.5806451612903 42.741935483871 33.0645161290323 40.3225806451613 28.9256198347107 18.6991869918699 18.5483870967742 22.7642276422764 18.1818181818182 9.00900900900901 17.741935483871 16.9354838709677 22.7642276422764 22.5
"Jun_2004" NA 50.8333333333333 66.6666666666667 10.8333333333333 42.5 27.5 18.4873949579832 42.3728813559322 37.8151260504202 41.1764705882353 42.9824561403509 23.5294117647059 22.5 41.1764705882353 53.2608695652174 59.4827586206897 44.1666666666667 44.1666666666667 61.4035087719298 70.5882352941177
"Jul_2004" NA 74.1935483870968 59.6774193548387 9.67741935483871 37.0967741935484 19.3548387096774 33.8709677419355 42.1487603305785 46.7213114754098 29.1666666666667 56.6666666666667 33.3333333333333 27.4193548387097 51.2396694214876 59.2105263157895 37.5 27.4193548387097 20.9677419354839 29.5081967213115 31.3559322033898
"Aug_2004" NA 60.4838709677419 32.258064516129 7.31707317073171 16.1290322580645 13.7096774193548 18.5483870967742 63.6363636363636 54.0322580645161 40.3225806451613 63.4146341463415 35.2459016393443 26.6129032258064 44.2622950819672 52.3809523809524 43.2203389830509 32.258064516129 29.0322580645161 32.258064516129 37.1900826446281
"Sep_2004" NA 39.1666666666667 15.8333333333333 13.3333333333333 27.5 20.8333333333333 23.3333333333333 46.0869565217391 27.1186440677966 25.6410256410256 21.7391304347826 12.8205128205128 8.33333333333333 17.0940170940171 32.0987654320988 20.7207207207207 17.5 15.8333333333333 16.1016949152542 19.8275862068966
"May_2005" 77.0491803278689 62.9032258064516 48.3870967741936 1.61290322580645 19.3548387096774 7.25806451612903 9.67741935483871 56.0975609756098 33.0645161290323 41.1290322580645 27.4193548387097 20.1612903225806 15.3225806451613 17.2131147540984 27.2727272727273 35.0515463917526 23.5772357723577 31.4516129032258 35.4838709677419 35.7798165137615
"Jun_2005" 90 58.3333333333333 38.3333333333333 2.5 29.1666666666667 18.3333333333333 26.0504201680672 42.8571428571429 30.2521008403361 31.6666666666667 42.5 21.6666666666667 18.3333333333333 31.9327731092437 49.3975903614458 46.2365591397849 25.2100840336134 30 47.5 50
"Jul_2005" 91.0569105691057 75.8064516129032 28.4552845528455 12.1951219512195 41.1290322580645 29.8387096774194 40.3225806451613 47.9674796747967 34.6774193548387 26.2135922330097 53.2258064516129 20.1612903225806 12.9032258064516 38.8429752066116 55 55.1401869158878 31.9672131147541 22.9508196721311 30.0813008130081 37.3913043478261
"Aug_2005" 79.5081967213115 66.1290322580645 32.258064516129 20.9677419354839 52.4193548387097 32.258064516129 37.9032258064516 57.3770491803279 53.2258064516129 37.2727272727273 60.9756097560976 27.4193548387097 18.5483870967742 46.2809917355372 61.864406779661 58.4905660377358 32.258064516129 25 31.4516129032258 35.6521739130435
"Sep_2005" 71.1864406779661 45 20 7.5 36.6666666666667 33.3333333333333 25 42.5 25 31.1111111111111 63.3333333333333 28.3333333333333 24.1666666666667 36.9747899159664 41.7391304347826 31.1827956989247 20 16.8067226890756 22.5 33.6734693877551
"May_2006" 58.0645161290323 63.7096774193548 33.0645161290323 4.83870967741935 41.9354838709677 33.0645161290323 34.6774193548387 25.2032520325203 24.1935483870968 23.7704918032787 24.1935483870968 15.3225806451613 12.9032258064516 24.1935483870968 39.0243902439024 66.6666666666667 52.4193548387097 43.5483870967742 57.6271186440678 64.9122807017544
"Jun_2006" 80.8695652173913 75.8333333333333 51.6666666666667 15 49.1666666666667 34.1666666666667 30 31.9327731092437 33.3333333333333 34.453781512605 48.3333333333333 20 20 30 46.551724137931 46.7289719626168 31.9327731092437 25 33.3333333333333 41.8181818181818
"Jul_2006" 90.3225806451613 75 57.258064516129 12.9032258064516 58.8709677419355 44.3548387096774 32.258064516129 39.5161290322581 33.0645161290323 33.3333333333333 54.0322580645161 18.5483870967742 12.9032258064516 33.0645161290323 43.0894308943089 39.5833333333333 14.5161290322581 11.4754098360656 25.2032520325203 28.9473684210526
"Aug_2006" 86.1788617886179 91.9354838709677 28.2258064516129 16.1290322580645 71.7741935483871 58.0645161290323 36.2903225806452 41.9354838709677 38.7096774193548 31.1475409836066 52.4193548387097 29.8387096774194 16.1290322580645 47.5806451612903 48.3870967741936 40 24.1935483870968 21.1382113821138 26.0162601626016 27.5229357798165
"Sep_2006" 64.1666666666667 55.8333333333333 32.5 10.8333333333333 38.3333333333333 35 53.3333333333333 30.8333333333333 31.0924369747899 33.6134453781513 44.1666666666667 25.8333333333333 20.8333333333333 35.8333333333333 46.6666666666667 36.0824742268041 16.6666666666667 12.6050420168067 22.0338983050847 25.9259259259259
"May_2007" 75.8064516129032 71.7741935483871 57.258064516129 4.03225806451613 50.8064516129032 20.1612903225806 20.9677419354839 36.2903225806452 29.0322580645161 26.8292682926829 38.7096774193548 29.0322580645161 16.9354838709677 45.1612903225806 50.4065040650407 50 32.258064516129 33.8709677419355 50 40.1785714285714
"Jun_2007" 77.8761061946903 78.3333333333333 43.3333333333333 2.52100840336134 47.5 25 20 60.5042016806723 28.3333333333333 25 34.453781512605 18.3333333333333 16.6666666666667 27.7310924369748 47.0588235294118 47.5 29.1666666666667 29.1666666666667 35.3448275862069 45.8715596330275
"Jul_2007" 91.0569105691057 87.0967741935484 53.2258064516129 6.50406504065041 51.6129032258064 30.6451612903226 41.9354838709677 48.3870967741936 38.7096774193548 32.258064516129 53.2258064516129 33.8709677419355 29.8387096774194 39.5161290322581 47.5806451612903 37.5 20.9677419354839 21.7741935483871 36.8852459016393 34.5794392523364
"Aug_2007" 86.0869565217391 66.9354838709677 40.3225806451613 8.87096774193548 37.0967741935484 20.3252032520325 22.5806451612903 44.6280991735537 33.0645161290323 32.7586206896552 49.1935483870968 29.8387096774194 21.7741935483871 29.0322580645161 43.5483870967742 26.6129032258064 13.8211382113821 16.1290322580645 19.1666666666667 13.4453781512605
"Sep_2007" 64.957264957265 40.3361344537815 25.2100840336134 7.5 48.3333333333333 37.5 30 50 38.655462184874 21.6666666666667 23.3333333333333 20 15 16.6666666666667 21.8487394957983 13.3333333333333 6.66666666666667 10.9243697478992 22.2222222222222 6.31578947368421
"May_2008" 66.9354838709677 47.5806451612903 46.7741935483871 5.64516129032258 55.6451612903226 33.0645161290323 38.7096774193548 60.4838709677419 53.2786885245902 36.3636363636364 40.3225806451613 20.1612903225806 15.3225806451613 33.8709677419355 39.0243902439024 17.741935483871 18.5483870967742 22.5806451612903 38.0165289256198 33.0645161290323
"Jun_2008" 81.5126050420168 80 55 13.3333333333333 42.5 19.1666666666667 29.6610169491525 54.1666666666667 57.5 35 38.3333333333333 16.6666666666667 11.6666666666667 30.8333333333333 40.3361344537815 31.9327731092437 22.5 21.6666666666667 31.0924369747899 40
"Jul_2008" 81.1965811965812 82.1138211382114 36.2903225806452 8.87096774193548 58.0645161290323 40.3225806451613 40.3225806451613 61.2903225806452 40.3225806451613 32.2314049586777 48.3870967741936 33.0645161290323 25.8064516129032 46.7741935483871 67.741935483871 38.7096774193548 21.7741935483871 20.1612903225806 34.6774193548387 40.3225806451613
"Aug_2008" 70 76.6129032258064 47.5806451612903 9.67741935483871 56.4516129032258 38.7096774193548 48.3870967741936 58.0645161290323 42.741935483871 48.3870967741936 58.0645161290323 27.6422764227642 20.1612903225806 34.6774193548387 53.6231884057971 49.1935483870968 20.9677419354839 19.3548387096774 21.7741935483871 20.9677419354839
"Sep_2008" 52.8735632183908 54.1666666666667 38.3333333333333 9.16666666666667 56.6666666666667 40.8333333333333 36.6666666666667 39.4957983193277 37.5 22.6890756302521 46.6666666666667 20.8333333333333 20 33.3333333333333 44.8275862068966 36.4406779661017 31.6666666666667 24.1666666666667 26.271186440678 27.5
"May_2009" 73.1707317073171 66.1290322580645 29.8387096774194 8.06451612903226 31.4516129032258 19.3548387096774 14.5161290322581 45.9677419354839 33.0645161290323 33.3333333333333 57.258064516129 25.8064516129032 22.5806451612903 35.4838709677419 45.360824742268 54.0322580645161 40.3225806451613 34.6774193548387 46.7741935483871 50.8064516129032
"Jun_2009" 78.2608695652174 51.6666666666667 34.1666666666667 5.83333333333333 41.6666666666667 30.8333333333333 24.1666666666667 41.1764705882353 39.1666666666667 43.6974789915966 47.5 30.8333333333333 26.6666666666667 40 62.7906976744186 38.3333333333333 37.5 30.8333333333333 36.7521367521368 30.2521008403361
"Jul_2009" 82.5 74.1935483870968 52.4193548387097 7.25806451612903 45.9677419354839 45.9677419354839 45.1612903225806 42.741935483871 50.8064516129032 46.7741935483871 70.9677419354839 29.0322580645161 22.5806451612903 43.5483870967742 51.7857142857143 29.4117647058824 17.741935483871 11.2903225806452 25.2032520325203 26.6129032258064
"Aug_2009" 80.1652892561983 70.9677419354839 31.4516129032258 10.4838709677419 58.0645161290323 32.258064516129 33.8709677419355 62.0967741935484 49.1803278688525 36.5853658536585 50.8064516129032 23.3870967741935 14.5161290322581 33.8709677419355 42.6086956521739 38.2113821138211 18.5483870967742 17.8861788617886 25.8064516129032 27.4193548387097
"Sep_2009" 59.4594594594595 54.1666666666667 55.8333333333333 9.16666666666667 43.3333333333333 20 34.1666666666667 47.5 25.8333333333333 20.8333333333333 35 20 8.33333333333333 24.1666666666667 31.3559322033898 28.448275862069 18.3333333333333 15.8333333333333 19.327731092437 21.0084033613445
"May_2010" 70.7317073170732 62.9032258064516 48.3870967741936 3.2258064516129 35.7723577235772 25.8064516129032 22.5806451612903 52.0325203252033 31.1475409836066 34.1666666666667 31.4516129032258 20.9677419354839 15.3225806451613 22.5806451612903 19.6581196581197 19.5121951219512 20.1612903225806 17.741935483871 31.7073170731707 32.258064516129
"Jun_2010" 84.4827586206897 68.3333333333333 60 10.0840336134454 53.3333333333333 33.3333333333333 31.6666666666667 52.1367521367521 46.6666666666667 39.1666666666667 49.1666666666667 27.5 26.6666666666667 43.3333333333333 56.7796610169492 68.3333333333333 54.1666666666667 42.5 52.5 60
"Jul_2010" 86.8852459016393 71.7741935483871 58.0645161290323 10.4838709677419 75.8064516129032 54.8387096774194 18.5483870967742 44.3548387096774 64.5161290322581 38.7096774193548 56.4516129032258 35.4838709677419 21.7741935483871 58.0645161290323 57.1428571428571 60.9756097560976 42.741935483871 35.4838709677419 60.4838709677419 63.7096774193548
"Aug_2010" 84.6774193548387 77.2357723577236 35.4838709677419 17.0731707317073 64.5161290322581 42.741935483871 28.2258064516129 53.6585365853659 58.0645161290323 53.6585365853659 66.9354838709677 41.1290322580645 29.8387096774194 61.2903225806452 50.8474576271186 43.5483870967742 15.3225806451613 16.9354838709677 22.5806451612903 22.5806451612903
"Sep_2010" 68.9075630252101 49.1666666666667 30.8333333333333 20 30 14.1666666666667 28.3333333333333 60.8333333333333 44.1666666666667 40.1709401709402 49.1666666666667 25.8333333333333 21.6666666666667 33.3333333333333 45.5445544554455 39.1666666666667 33.3333333333333 18.3333333333333 26.6666666666667 26.6666666666667
"May_2011" 73.5537190082645 54.0322580645161 56.4516129032258 1.63934426229508 55.6451612903226 23.3870967741935 40.3225806451613 53.6585365853659 33.0645161290323 25.2173913043478 26.6129032258064 15.3225806451613 19.3548387096774 29.0322580645161 24.5901639344262 19.3548387096774 16.1290322580645 22.5806451612903 33.8709677419355 35.4838709677419
"Jun_2011" 89.0756302521009 65.8333333333333 54.1666666666667 5.83333333333333 42.5 25.8333333333333 23.3333333333333 53.3333333333333 38.9830508474576 29.1666666666667 41.1764705882353 25.8333333333333 24.1666666666667 43.3333333333333 57.5 57.2649572649573 41.6666666666667 35 50.8333333333333 52.5
"Jul_2011" 78.6324786324786 87.9032258064516 28.2258064516129 9.67741935483871 34.6774193548387 30.6451612903226 48.3870967741936 45.5284552845528 36.8852459016393 36.7521367521368 53.7190082644628 38.9830508474576 29.8387096774194 53.3898305084746 65.3225806451613 47.1074380165289 27.4193548387097 20.6611570247934 33.8709677419355 37.5
"Aug_2011" 73.3870967741936 72.5806451612903 33.0645161290323 11.2903225806452 61.2903225806452 28.2258064516129 38.7096774193548 56.9105691056911 42.2764227642276 39.0243902439024 73.3870967741936 38.7096774193548 24.1935483870968 65.8536585365854 74.7967479674797 48.3870967741936 29.0322580645161 22.5806451612903 33.8709677419355 34.6774193548387
"Sep_2011" 40 59.1666666666667 53.3333333333333 7.56302521008403 39.1666666666667 19.1666666666667 44.1666666666667 43.3333333333333 41.5254237288136 35.8333333333333 44.1666666666667 24.1666666666667 15 38.3333333333333 55 52.5 44.1666666666667 32.5 38.3333333333333 41.5254237288136
"May_2012" 78.0487804878049 58.0645161290323 45.9677419354839 7.25806451612903 63.7096774193548 34.6774193548387 29.8387096774194 35.7723577235772 37.0967741935484 29.5081967213115 33.0645161290323 21.7741935483871 18.5483870967742 33.8709677419355 41.1290322580645 25.8064516129032 31.4516129032258 25 41.1290322580645 43.5483870967742
"Jun_2012" 80.8333333333333 70 30 28.3333333333333 60.8333333333333 27.5 41.6666666666667 48.3050847457627 39.1666666666667 38.7931034482759 34.1666666666667 16.6666666666667 14.1666666666667 26.6666666666667 52.5 55.8333333333333 40.8333333333333 33.3333333333333 52.5 53.3333333333333
"Jul_2012" 77.1186440677966 82.258064516129 54.8387096774194 3.2258064516129 54.8387096774194 37.9032258064516 36.2903225806452 66.1290322580645 61.2903225806452 51.6393442622951 84.297520661157 31.4516129032258 24.1935483870968 59.6774193548387 62.9032258064516 46.7741935483871 31.4516129032258 27.6422764227642 31.4516129032258 33.0645161290323
"Aug_2012" 70.1030927835051 57.258064516129 51.6129032258064 12.0967741935484 44.3548387096774 40.3225806451613 48.780487804878 34.6774193548387 40.3225806451613 34.1666666666667 72.5806451612903 30.6451612903226 15.3225806451613 53.2258064516129 39.5161290322581 21.1382113821138 12.9032258064516 12.0967741935484 26.6129032258064 29.7520661157025
"Sep_2012" 43.5294117647059 47.5 50.8333333333333 5.83333333333333 55 35.8333333333333 40 32.5 36.6666666666667 36.6666666666667 66.6666666666667 26.6666666666667 16.6666666666667 40 44.1666666666667 17.6470588235294 10.8333333333333 8.33333333333333 13.3333333333333 17.6470588235294
